id,anio,mes,maquina,central,agente,agente_descripcion,region,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta_MWh,fecha_proceso,lote_id_log,indice_tiempo
501827,2019,10,CSOLFV,CSOLFV,PFCERROG,PQUE FOTOV.CERROS DEL SOL,CENTRO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Centro,875.993,2020-05-05 11:06:29.851206,67,2019-10
501828,2019,10,EN1MEO,EN1MEO,PEENERGG,P.EOLICO LA ENERGETICA MATER,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,5822.105,2020-05-05 11:06:29.851206,67,2019-10
501829,2019,10,GRIOEO,GRIOEO,PEGARCIG,P.EOLICO GARCIA DEL RIO,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,190.498,2020-05-05 11:06:29.851206,67,2019-10
501830,2019,10,MANQEO,MANQEO,PEMANQUG,P.EOLICO MANQUE MATER,CENTRO,Argentina,EOLICA,Renovable,EOL,,Centro,48.543,2020-05-05 11:06:29.851206,67,2019-10
501831,2019,11,3ARRDI01,3ARR,QUIL3A3A,QUILMES - PLANTA TRES ARROYOS,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501832,2019,11,ABRODI01,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501833,2019,11,ACAJTG01,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,27770.07,2020-05-05 11:06:29.851206,67,2019-11
501834,2019,11,ACAJTG02,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,30995.448,2020-05-05 11:06:29.851206,67,2019-11
501835,2019,11,ACAJTG03,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,31367.805,2020-05-05 11:06:29.851206,67,2019-11
501836,2019,11,ACAJTG04,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,29284.083,2020-05-05 11:06:29.851206,67,2019-11
501837,2019,11,ACAJTG05,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,29929.828,2020-05-05 11:06:29.851206,67,2019-11
501838,2019,11,ACAJTG06,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,21902.137,2020-05-05 11:06:29.851206,67,2019-11
501839,2019,11,ACAJTV07,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Argentina,TURBO VAPOR,Térmica,CC,,Comahue,110734.897,2020-05-05 11:06:29.851206,67,2019-11
501840,2019,11,ADTOHI,ADTOHI,HIDIAMAG,H. DIAMANTE SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,15616.13,2020-05-05 11:06:29.851206,67,2019-11
501841,2019,11,AESPTG01,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,126716.888,2020-05-05 11:06:29.851206,67,2019-11
501842,2019,11,AESPTG02,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,88819.925,2020-05-05 11:06:29.851206,67,2019-11
501843,2019,11,AESPTV01,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,121698.403,2020-05-05 11:06:29.851206,67,2019-11
501844,2019,11,ALEMDI01,ALEM,CTALEMAG,CT ALEM - AGGREKO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,4236.855,2020-05-05 11:06:29.851206,67,2019-11
501845,2019,11,ALICHI,ALICHI,HALICURG,AES ALICURA.,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Alicurá,Comahue,218810.914,2020-05-05 11:06:29.851206,67,2019-11
501846,2019,11,ALOMDI01,ALOM,YPFLOMQA,CENTRAL TÉRMICA LOMITA AUTOG.,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,13211.17,2020-05-05 11:06:29.851206,67,2019-11
501847,2019,11,AMEGHI,AMEGHI,HAMEGHIG,HIDROELECTRICA AMEGHINO SA,PATAGONICA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Patagonia,10361.557,2020-05-05 11:06:29.851206,67,2019-11
501848,2019,11,ANATDI01,ANAT,CTANATSG,CT AÑATUYA - SULLAIR,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,963.388,2020-05-05 11:06:29.851206,67,2019-11
501849,2019,11,ANATDI02,ANAT,CTANA2SG,CT AÑATUYA II - SULLAIR,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,256.103,2020-05-05 11:06:29.851206,67,2019-11
501850,2019,11,APARTV01,APAR,SIDESN1A,SIDERAR PTA. IND. SAN NICOLAS,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,1.489,2020-05-05 11:06:29.851206,67,2019-11
501851,2019,11,ARA2EO,ARA2EO,PEARAU2G,PARQUE EOLICO ARAUCO II SAPEM,NOROESTE,Argentina,EOLICA,Renovable,EOL,,Noa,7318.51,2020-05-05 11:06:29.851206,67,2019-11
501852,2019,11,ARAUEO,ARAUEO,PEARAUCG,PARQUE EOLICO ARAUCO SAPEM,NOROESTE,Argentina,EOLICA,Renovable,EOL,,Noa,8644.253,2020-05-05 11:06:29.851206,67,2019-11
501853,2019,11,ARGETG01,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501854,2019,11,ARISDI01,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,1970.011,2020-05-05 11:06:29.851206,67,2019-11
501855,2019,11,ARMATG01,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1007.547,2020-05-05 11:06:29.851206,67,2019-11
501856,2019,11,ARMATG02,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,585.087,2020-05-05 11:06:29.851206,67,2019-11
501857,2019,11,ARMATG03,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,8767.157,2020-05-05 11:06:29.851206,67,2019-11
501858,2019,11,ARREDI01,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,323.001,2020-05-05 11:06:29.851206,67,2019-11
501859,2019,11,ARROHI,ARROHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Arroyito,Comahue,36815.05,2020-05-05 11:06:29.851206,67,2019-11
501860,2019,11,ATU2NUCL,ATU2,NUCLEOEG,NUCLEOELECTRICA ARG. SA,BUENOS AIRES,Argentina,NUCLEAR,Nuclear,NUC,,Gba - Litoral - Buenos Aires,243559.146,2020-05-05 11:06:29.851206,67,2019-11
501861,2019,11,ATUCNUCL,ATUC,NUCLEOEG,NUCLEOELECTRICA ARG. SA,BUENOS AIRES,Argentina,NUCLEAR,Nuclear,NUC,,Gba - Litoral - Buenos Aires,106606.17,2020-05-05 11:06:29.851206,67,2019-11
501862,2019,11,AVALTG21,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,247.051,2020-05-05 11:06:29.851206,67,2019-11
501863,2019,11,AVALTG22,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,14878.938,2020-05-05 11:06:29.851206,67,2019-11
501864,2019,11,AVALTG23,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,0,2020-05-05 11:06:29.851206,67,2019-11
501865,2019,11,AVALTV11,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO VAPOR,Térmica,CC,,Comahue,997.749,2020-05-05 11:06:29.851206,67,2019-11
501866,2019,11,AVALTV12,AVAL,CTALVALG,C.TERMICA ALTO VALLE,COMAHUE,Argentina,TURBO VAPOR,Térmica,CC,,Comahue,6851.279,2020-05-05 11:06:29.851206,67,2019-11
501867,2019,11,BARIDI01,BARI,CTBARISG,CT BARILOCHE,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,0,2020-05-05 11:06:29.851206,67,2019-11
501868,2019,11,BARKTG01,BARK,LOMABA3A,LOMA NEGRA - Pta. Barker,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501869,2019,11,BBLATV29,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,128590.595,2020-05-05 11:06:29.851206,67,2019-11
501870,2019,11,BBLATV30,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,125606.743,2020-05-05 11:06:29.851206,67,2019-11
501871,2019,11,BLOPTG01,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,38086.051,2020-05-05 11:06:29.851206,67,2019-11
501872,2019,11,BRAGTG01,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1211.681,2020-05-05 11:06:29.851206,67,2019-11
501873,2019,11,BRAGTG02,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,982.618,2020-05-05 11:06:29.851206,67,2019-11
501874,2019,11,BROWTG01,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,74465.893,2020-05-05 11:06:29.851206,67,2019-11
501875,2019,11,BROWTG02,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,78783.725,2020-05-05 11:06:29.851206,67,2019-11
501876,2019,11,BSASTG01,BSAS,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501877,2019,11,BSASTV01,BSAS,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501878,2019,11,BVILDI01,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,93.157,2020-05-05 11:06:29.851206,67,2019-11
501879,2019,11,CACHHI,CACHHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,33337.128,2020-05-05 11:06:29.851206,67,2019-11
501880,2019,11,CADIHI,CADIHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,4448.381,2020-05-05 11:06:29.851206,67,2019-11
501881,2019,11,CALEHI,CALEHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,0,2020-05-05 11:06:29.851206,67,2019-11
501882,2019,11,CARRHI,CARRHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,3964.039,2020-05-05 11:06:29.851206,67,2019-11
501883,2019,11,CASSHI,CASSHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,2793.621,2020-05-05 11:06:29.851206,67,2019-11
501884,2019,11,CASTDI01,CAST,CTCASTAG,CT CASTELLI - AGGREKO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,1744.64,2020-05-05 11:06:29.851206,67,2019-11
501885,2019,11,CATADI01,CATA,EDECATKG,EDECAT GENERACION,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,70.531,2020-05-05 11:06:29.851206,67,2019-11
501886,2019,11,CATDDI01,CATD,CTCATASG,CT CATAMARCA - SECCO,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,3900.459,2020-05-05 11:06:29.851206,67,2019-11
501887,2019,11,CCOLHI,CCOLHI,CHCARACG,C.H.LOS CARACOLES - EPSE,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,24305.317,2020-05-05 11:06:29.851206,67,2019-11
501888,2019,11,CCORHI,CCORHI,AESJURAG,AES JURAMENTO,NOROESTE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Noa,11973.036,2020-05-05 11:06:29.851206,67,2019-11
501889,2019,11,CDPITG21,CDPI,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Argentina,TURBO GAS,Térmica,TG,,Cuyo,0,2020-05-05 11:06:29.851206,67,2019-11
501890,2019,11,CEJEHI,CEJEHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,39.27,2020-05-05 11:06:29.851206,67,2019-11
501891,2019,11,CEPUTG11,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,151516.601,2020-05-05 11:06:29.851206,67,2019-11
501892,2019,11,CEPUTG12,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,147797.227,2020-05-05 11:06:29.851206,67,2019-11
501893,2019,11,CEPUTV10,NPUE,CPUERTOG,CENTRAL PUERTO SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,161413.697,2020-05-05 11:06:29.851206,67,2019-11
501894,2019,11,CEREDI01,CERE,CTCERSSG,CT CERES - SECCO,LITORAL,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,99.235,2020-05-05 11:06:29.851206,67,2019-11
501895,2019,11,CERITV01,CERI,ECOENERG,PAMPA ENERGIA SA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,8964.996,2020-05-05 11:06:29.851206,67,2019-11
501896,2019,11,CESPHI,CESPHI,CHCESPEG,CENTRAL HIDRAULICA CESPEDES,COMAHUE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,2844.454,2020-05-05 11:06:29.851206,67,2019-11
501897,2019,11,CHARDI01,CHAR,CTCHARSG,CT CHARATA - SULLAIR,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,1128.13,2020-05-05 11:06:29.851206,67,2019-11
501898,2019,11,CHARDI02,CHAR,CTCHARSG,CT CHARATA - SULLAIR,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,1240.657,2020-05-05 11:06:29.851206,67,2019-11
501899,2019,11,CHI1FV,CHI1FV,CFCHIM1G,C.FOTOV. CHIMBERAS 1,CUYO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,452.172,2020-05-05 11:06:29.851206,67,2019-11
501900,2019,11,CHLEDI01,CHLE,CTCHILSG,CT CHILECITO - SECCO,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,685.911,2020-05-05 11:06:29.851206,67,2019-11
501901,2019,11,CHOCHI,CHOCHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Chocón,Comahue,142248.386,2020-05-05 11:06:29.851206,67,2019-11
501902,2019,11,CIPODI01,CIPO,CTCIPOAG,CT CIPOLLETI - AGGREKO,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,0,2020-05-05 11:06:29.851206,67,2019-11
501903,2019,11,CIPOHI,CIPOHI,CHCIPOLG,CENTRAL HIDRAULICA CIPOLLETTI,COMAHUE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,3406.135,2020-05-05 11:06:29.851206,67,2019-11
501904,2019,11,COLBDI01,COLB,CTCOLBUG,CT COLON BS.AS - SULLAIR,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,68.667,2020-05-05 11:06:29.851206,67,2019-11
501905,2019,11,CONDHI,CONDHI,CEMPPOMG,CONSORCIO POTRERILLOS,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,16880.33,2020-05-05 11:06:29.851206,67,2019-11
501906,2019,11,COROHI,COROHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,2059.078,2020-05-05 11:06:29.851206,67,2019-11
501907,2019,11,CORRDI01,CORR,CTCORRAG,CT CORRIENTES - AGGREKO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,2761.051,2020-05-05 11:06:29.851206,67,2019-11
501908,2019,11,COSTTG08,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,143070.21,2020-05-05 11:06:29.851206,67,2019-11
501909,2019,11,COSTTG09,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,8916.93,2020-05-05 11:06:29.851206,67,2019-11
501910,2019,11,COSTTV01,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501911,2019,11,COSTTV02,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501912,2019,11,COSTTV03,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501913,2019,11,COSTTV04,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501914,2019,11,COSTTV06,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501915,2019,11,COSTTV07,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501916,2019,11,COSTTV10,COST,CCOSTANG,ENDESA COSTANERA SA,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,67644.3,2020-05-05 11:06:29.851206,67,2019-11
501917,2019,11,CPIEHI,CPIEHI,CASAPIEG,CENTRAL CASA DE PIEDRA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Comahue,13625.411,2020-05-05 11:06:29.851206,67,2019-11
501918,2019,11,CRIVTG21,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,296.704,2020-05-05 11:06:29.851206,67,2019-11
501919,2019,11,CRIVTG22,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2019-11
501920,2019,11,CRIVTG23,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2019-11
501921,2019,11,CRIVTG26,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2019-11
501922,2019,11,CRIVTG27,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,350.186,2020-05-05 11:06:29.851206,67,2019-11
501923,2019,11,CRIVTG28,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,0,2020-05-05 11:06:29.851206,67,2019-11
501924,2019,11,CRIVTV25,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO VAPOR,Térmica,CC,,Patagonia,0,2020-05-05 11:06:29.851206,67,2019-11
501925,2019,11,CSARDI01,CSAR,CTCSARSG,CT CAPITAN SARMIENTO - SECCO,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,727.605,2020-05-05 11:06:29.851206,67,2019-11
501926,2019,11,CURUTG01,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501927,2019,11,CURUTG02,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501928,2019,11,CVIEHI,CVIEHI,CVIENTOG,HIDR.CUESTA DEL VIENTO - EPSE,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,3500.113,2020-05-05 11:06:29.851206,67,2019-11
501929,2019,11,DFUNTG01,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,163.051,2020-05-05 11:06:29.851206,67,2019-11
501930,2019,11,DFUNTG02,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,118.421,2020-05-05 11:06:29.851206,67,2019-11
501931,2019,11,DIADEO,DIADEO,HYCHICOG,HYCHICO P. EOLICO DIADEMA,PATAGONICA,Argentina,EOLICA,Renovable,EOL,,Patagonia,2667.073,2020-05-05 11:06:29.851206,67,2019-11
501932,2019,11,DIQUTG01,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2019-11
501933,2019,11,DIQUTG02,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,180.522,2020-05-05 11:06:29.851206,67,2019-11
501934,2019,11,DIQUTG03,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,231.608,2020-05-05 11:06:29.851206,67,2019-11
501935,2019,11,DIQUTG04,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1.272,2020-05-05 11:06:29.851206,67,2019-11
501936,2019,11,DSUDTG07,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,594.933,2020-05-05 11:06:29.851206,67,2019-11
501937,2019,11,DSUDTG08,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,471.202,2020-05-05 11:06:29.851206,67,2019-11
501938,2019,11,DSUDTG09,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,145260.488,2020-05-05 11:06:29.851206,67,2019-11
501939,2019,11,DSUDTG10,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,138289.93,2020-05-05 11:06:29.851206,67,2019-11
501940,2019,11,DSUDTV11,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,157164.203,2020-05-05 11:06:29.851206,67,2019-11
501941,2019,11,EBARTG01,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,9808.516,2020-05-05 11:06:29.851206,67,2019-11
501942,2019,11,EBARTG02,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,10555.928,2020-05-05 11:06:29.851206,67,2019-11
501943,2019,11,ELOMDI01,ELOM,PETRELRA,YAC.ENTRE LOMAS AUTOGENERADOR,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,2308.386,2020-05-05 11:06:29.851206,67,2019-11
501944,2019,11,EMBANUCL,EMBA,NUCLEOEG,NUCLEOELECTRICA ARG. SA,CENTRO,Argentina,NUCLEAR,Nuclear,NUC,,Centro,410997.394,2020-05-05 11:06:29.851206,67,2019-11
501945,2019,11,ENSETG01,ENSE,LAPLATAC,LA PLATA COGENERACION SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,73376.616,2020-05-05 11:06:29.851206,67,2019-11
