id,mes,central,agente,descripcion,tecnologia_descripcion,tecnologia,factor_disp_tec_porcentaje,fecha_proceso,lote_id_log,indice_tiempo
125228,05,PUAN,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-05
125229,05,9JUL,CMOREN1G,COOP. MNO. MORENO BS. AS.GENER,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-05
125230,05,TORN,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-05
125231,05,GUAM,EDESBA2G,EMP DIST ENERG SUR GENERACION,Motor Diesel,DI,0.0066,2020-05-05 11:07:57.624983,67,2018-05
125232,05,BOLI,EDENBA1G,EDEN GENERACION,Motor Diesel,DI,0.9844559585492227,2020-05-05 11:07:57.624983,67,2018-05
125233,06,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,Motor Diesel,DI,0.9997199999999999,2020-05-05 11:07:57.624983,67,2018-06
125234,06,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,Ciclos Combinados,CC,0.9745064428419435,2020-05-05 11:07:57.624983,67,2018-06
125235,06,AESP,CTAESPAG,C.T. AES PARANA,Ciclos Combinados,CC,0.9283562130177515,2020-05-05 11:07:57.624983,67,2018-06
125236,06,ALEM,CTALEMAG,CT ALEM - AGGREKO,Motor Diesel,DI,0.9906,2020-05-05 11:07:57.624983,67,2018-06
125237,06,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125238,06,ANAT,CTANA2SG,CT AÑATUYA II - SULLAIR,Motor Diesel,DI,0.999304347826087,2020-05-05 11:07:57.624983,67,2018-06
125239,06,ANAT,CTANATSG,CT AÑATUYA - SULLAIR,Motor Diesel,DI,0.9997395833333333,2020-05-05 11:07:57.624983,67,2018-06
125240,06,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125241,06,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125242,06,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125243,06,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,Turbina a gas,TG,0.9649038461538462,2020-05-05 11:07:57.624983,67,2018-06
125244,06,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,Motor Diesel,DI,0.75,2020-05-05 11:07:57.624983,67,2018-06
125245,06,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Ciclos Combinados,CC,0.925,2020-05-05 11:07:57.624983,67,2018-06
125246,06,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Turbina a gas,TG,0.9925,2020-05-05 11:07:57.624983,67,2018-06
125247,06,BARI,CTBARISG,CT BARILOCHE,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125248,06,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,Turbovapor,TV,0.9563032258064517,2020-05-05 11:07:57.624983,67,2018-06
125249,06,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,Turbina a gas,TG,0.9961105169340463,2020-05-05 11:07:57.624983,67,2018-06
125250,06,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,Turbina a gas,TG,0.9993775100401606,2020-05-05 11:07:57.624983,67,2018-06
125251,06,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,Turbina a gas,TG,0.9914709921043598,2020-05-05 11:07:57.624983,67,2018-06
125252,06,BSAS,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.40558457711442786,2020-05-05 11:07:57.624983,67,2018-06
125253,06,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125254,06,CARL,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.8912655971479501,2020-05-05 11:07:57.624983,67,2018-06
125255,06,CAST,CTCASTAG,CT CASTELLI - AGGREKO,Motor Diesel,DI,0.9890000000000001,2020-05-05 11:07:57.624983,67,2018-06
125256,06,CATA,EDECATKG,EDECAT GENERACION,Motor Diesel,DI,0.8542141230068337,2020-05-05 11:07:57.624983,67,2018-06
125257,06,CATD,CTCATASG,CT CATAMARCA - SECCO,Motor Diesel,DI,0.9202604166666667,2020-05-05 11:07:57.624983,67,2018-06
125258,06,CAVI,CTCAVISG,CT CAVIAHUE - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125259,06,CDPI,CTMENZAG,C. TERMICAS MENDOZA SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-06
125260,06,CERE,CTCERSSG,CT CERES - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125261,06,CERI,ECOENERG,PAMPA ENERGIA SA,Turbovapor,TV,0.9966666666666668,2020-05-05 11:07:57.624983,67,2018-06
125262,06,CHAR,CTCHARSG,CT CHARATA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125263,06,CHEP,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125264,06,CHLE,CTCHILSG,CT CHILECITO - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125265,06,CIPO,CTCIPOAG,CT CIPOLLETI - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125266,06,COLB,CTCOLBUG,CT COLON BS.AS - SULLAIR,Motor Diesel,DI,0.9991503267973856,2020-05-05 11:07:57.624983,67,2018-06
125267,06,CORR,CTCORRAG,CT CORRIENTES - AGGREKO,Motor Diesel,DI,0.9999,2020-05-05 11:07:57.624983,67,2018-06
125268,06,COSM,COSTANDG,MOTOGENERADORES COSTANERA,Motor Diesel,DI,0.6826123595505618,2020-05-05 11:07:57.624983,67,2018-06
125269,06,COST,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.8500258519388955,2020-05-05 11:07:57.624983,67,2018-06
125270,06,COST,CCOSTANG,ENDESA COSTANERA SA,Turbovapor,TV,0.6472378426171529,2020-05-05 11:07:57.624983,67,2018-06
125271,06,CRIV,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.17632876712328768,2020-05-05 11:07:57.624983,67,2018-06
125272,06,CSAR,CTCSARSG,CT CAPITAN SARMIENTO - SECCO,Motor Diesel,DI,0.9982,2020-05-05 11:07:57.624983,67,2018-06
125273,06,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,Turbina a gas,TG,0.9706439393939393,2020-05-05 11:07:57.624983,67,2018-06
125274,06,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,Turbina a gas,TG,0.9917755200774068,2020-05-05 11:07:57.624983,67,2018-06
125275,06,DFUN,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-06
125276,06,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,Turbina a gas,TG,0.7418181818181818,2020-05-05 11:07:57.624983,67,2018-06
125277,06,DSUD,CTDOCKSG,CENTRAL DOCK SUD,Ciclos Combinados,CC,0.378623197492163,2020-05-05 11:07:57.624983,67,2018-06
125278,06,DSUD,CTDOCKSG,CENTRAL DOCK SUD,Turbina a gas,TG,0.8259027777777779,2020-05-05 11:07:57.624983,67,2018-06
125279,06,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,Turbina a gas,TG,0.9754056437389772,2020-05-05 11:07:57.624983,67,2018-06
125280,06,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,Ciclos Combinados,CC,0.0,2020-05-05 11:07:57.624983,67,2018-06
125281,06,ENSE,LAPLATAC,LA PLATA COGENERACION SA,Turbina a gas,TG,0.777046875,2020-05-05 11:07:57.624983,67,2018-06
125282,06,ESQD,CTESQUSG,CT ESQUINA - SOENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125283,06,FILO,FILOMORG,C.T. FILO MORADO,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-06
125284,06,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,Motor Diesel,DI,0.9833999999999999,2020-05-05 11:07:57.624983,67,2018-06
125285,06,FRIA,CTFRIASG,GENERACION FRIAS S.A.,Turbina a gas,TG,0.7824520547945205,2020-05-05 11:07:57.624983,67,2018-06
125286,06,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,Ciclos Combinados,CC,0.8855647193585338,2020-05-05 11:07:57.624983,67,2018-06
125287,06,GEBA,GENELBAG,GENELBA - PETROBRAS,Ciclos Combinados,CC,1.0,2020-05-05 11:07:57.624983,67,2018-06
125288,06,GEBA,GENELPLG,PAMPA ENERGIA SA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125289,06,GOYD,CTGOYASG,CT GOYA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125290,06,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,Turbovapor,TV,0.9386934865900383,2020-05-05 11:07:57.624983,67,2018-06
125291,06,GUEM,CTGUEPLG,PAMPA ENERGIA SA,Turbina a gas,TG,0.9549223300970874,2020-05-05 11:07:57.624983,67,2018-06
125292,06,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,Turbina a gas,TG,0.8785000000000001,2020-05-05 11:07:57.624983,67,2018-06
125293,06,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125294,06,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,Motor Diesel,DI,0.8119591836734694,2020-05-05 11:07:57.624983,67,2018-06
125295,06,ITAT,CTITATTG,CT ITATI - TURBODISEL,Motor Diesel,DI,0.9991666666666666,2020-05-05 11:07:57.624983,67,2018-06
125296,06,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125297,06,JUNI,CTJUNISG,CT JUNIN,Motor Diesel,DI,0.8916964285714286,2020-05-05 11:07:57.624983,67,2018-06
125298,06,LBAN,GELABANG,GENERACION LA BANDA S.A.,Turbina a gas,TG,0.9903076923076923,2020-05-05 11:07:57.624983,67,2018-06
125299,06,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125300,06,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,Ciclos Combinados,CC,0.8634986945169714,2020-05-05 11:07:57.624983,67,2018-06
125301,06,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,Turbina a gas,TG,0.9696491228070174,2020-05-05 11:07:57.624983,67,2018-06
125302,06,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,Ciclos Combinados,CC,0.4881111111111111,2020-05-05 11:07:57.624983,67,2018-06
125303,06,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,Turbovapor,TV,0.9567916666666666,2020-05-05 11:07:57.624983,67,2018-06
125304,06,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,Ciclos Combinados,CC,0.9659432432432433,2020-05-05 11:07:57.624983,67,2018-06
125305,06,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125306,06,LDLA,CTLLATAG,CT LOMA DE LA LATA II(NEUQEUN),Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125307,06,LEVA,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125308,06,LEVA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.5469208633093524,2020-05-05 11:07:57.624983,67,2018-06
125309,06,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,Motor Diesel,DI,0.9994102228047181,2020-05-05 11:07:57.624983,67,2018-06
125310,06,LINC,CTLINCSG,CT LINCOLN,Motor Diesel,DI,0.9974000000000001,2020-05-05 11:07:57.624983,67,2018-06
125311,06,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,Motor Diesel,DI,0.8700711382113822,2020-05-05 11:07:57.624983,67,2018-06
125312,06,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125313,06,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125314,06,LRID,CTLARISG,CT LA RIOJA - SECCO,Motor Diesel,DI,0.9241145833333333,2020-05-05 11:07:57.624983,67,2018-06
125315,06,LRIO,GRIOJANG,GENERACION RIOJANA SA,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125316,06,LRIO,GRIOJANG,GENERACION RIOJANA SA,Turbina a gas,TG,0.9962186358817293,2020-05-05 11:07:57.624983,67,2018-06
125317,06,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,Motor Diesel,DI,0.9862,2020-05-05 11:07:57.624983,67,2018-06
125318,06,LROB,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125319,06,LVAR,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125320,06,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,Motor Diesel,DI,0.9995999999999999,2020-05-05 11:07:57.624983,67,2018-06
125321,06,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125322,06,MDAJ,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.9510333333333333,2020-05-05 11:07:57.624983,67,2018-06
125323,06,MDPA,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.8824371277299802,2020-05-05 11:07:57.624983,67,2018-06
125324,06,MDPA,CATLANTG,C.COSTA ATLANTICA,Turbovapor,TV,0.4550714285714286,2020-05-05 11:07:57.624983,67,2018-06
125325,06,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,Motor Diesel,DI,0.64015,2020-05-05 11:07:57.624983,67,2018-06
125326,06,MJUA,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.7598784194528875,2020-05-05 11:07:57.624983,67,2018-06
125327,06,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),Turbina a gas,TG,0.91435,2020-05-05 11:07:57.624983,67,2018-06
125328,06,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,Turbina a gas,TG,0.9104166666666667,2020-05-05 11:07:57.624983,67,2018-06
125329,06,MMAR,GMEDITEG,GENERACION MEDITERRANEA,Ciclos Combinados,CC,0.9925441176470587,2020-05-05 11:07:57.624983,67,2018-06
125330,06,MMAR,GMEDIT2G,GENERACION MEDITERRANEA 220,Turbina a gas,TG,0.9984760292094401,2020-05-05 11:07:57.624983,67,2018-06
125331,06,NECO,CATLANTG,C.COSTA ATLANTICA,Turbovapor,TV,0.7335441176470588,2020-05-05 11:07:57.624983,67,2018-06
125332,06,NPUE,CPUERTOG,CENTRAL PUERTO SA,Ciclos Combinados,CC,0.5512849673202614,2020-05-05 11:07:57.624983,67,2018-06
125333,06,NPUE,CPUERTOG,CENTRAL PUERTO SA,Turbovapor,TV,0.8823871794871794,2020-05-05 11:07:57.624983,67,2018-06
125334,06,OBER,EMISSANG,EMSA GENERACION,Turbina a gas,TG,0.9166666666666666,2020-05-05 11:07:57.624983,67,2018-06
125335,06,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125336,06,OLPA,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125337,06,ORAD,CTORANSG,CT ORAN - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125338,06,PARA,CTPARANG,CT PARANA - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125339,06,PATA,ESURESUG,ENERGIA DEL SUR S.A.,Ciclos Combinados,CC,0.686822541966427,2020-05-05 11:07:57.624983,67,2018-06
125340,06,PEHU,CTPEHUSG,CT PEHUAJO - SOENERGY,Motor Diesel,DI,0.981875,2020-05-05 11:07:57.624983,67,2018-06
125341,06,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,Motor Diesel,DI,0.9999333333333333,2020-05-05 11:07:57.624983,67,2018-06
125342,06,PILA,CTPILARG,CT PILAR - EPEC,Ciclos Combinados,CC,0.7977738368453995,2020-05-05 11:07:57.624983,67,2018-06
125343,06,PILA,EPECORDG,EPEC GENERACION,Turbovapor,TV,0.15269,2020-05-05 11:07:57.624983,67,2018-06
125344,06,PINA,CTPINAMG,CT PINAMAR - EMGASUD,Turbina a gas,TG,0.9891428571428571,2020-05-05 11:07:57.624983,67,2018-06
125345,06,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,Motor Diesel,DI,0.8603947368421052,2020-05-05 11:07:57.624983,67,2018-06
125346,06,PIRA,CTPIRASG,CT PIRANE - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125347,06,PMAD,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-06
125348,06,PNUE,CPUERTOG,CENTRAL PUERTO SA,Turbovapor,TV,0.8697096774193549,2020-05-05 11:07:57.624983,67,2018-06
125349,06,PPAT,CTPATRTG,CT PASO LA PATRIA-TURBODISEL,Motor Diesel,DI,0.9027777777777778,2020-05-05 11:07:57.624983,67,2018-06
125350,06,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,Turbina a gas,TG,0.9969956896551724,2020-05-05 11:07:57.624983,67,2018-06
125351,06,PTR1,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.40244444444444444,2020-05-05 11:07:57.624983,67,2018-06
125352,06,PZUE,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.9469696969696969,2020-05-05 11:07:57.624983,67,2018-06
125353,06,RAFA,CTRAFASG,CT RAFAELA - SECCO,Motor Diesel,DI,0.9967187500000001,2020-05-05 11:07:57.624983,67,2018-06
125354,06,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-06
125355,06,RCUA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.34934375,2020-05-05 11:07:57.624983,67,2018-06
125356,06,REAL,CTREALSG,CT REALICO - SECCO,Motor Diesel,DI,0.9993333333333334,2020-05-05 11:07:57.624983,67,2018-06
125357,06,RESC,CTREMEAG,C.T.REMED.DE ESCALADA -AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125358,06,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,Motor Diesel,DI,0.57378125,2020-05-05 11:07:57.624983,67,2018-06
125359,06,RTER,GENCORDG,GENERADORA CORDOBA S.A.,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125360,06,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125361,06,SFR2,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125362,06,SFRA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.6388717948717949,2020-05-05 11:07:57.624983,67,2018-06
125363,06,SLTO,CTSATOSG,CT SALTO - SOENERGY,Motor Diesel,DI,0.9996888888888888,2020-05-05 11:07:57.624983,67,2018-06
125364,06,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,Ciclos Combinados,CC,0.924109947643979,2020-05-05 11:07:57.624983,67,2018-06
125365,06,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,Turbina a gas,TG,0.80688,2020-05-05 11:07:57.624983,67,2018-06
125366,06,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,Turbovapor,TV,0.876347928529354,2020-05-05 11:07:57.624983,67,2018-06
125367,06,SOES,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.09766999999999999,2020-05-05 11:07:57.624983,67,2018-06
125368,06,SORR,CTSORREG,C.TERMICA SORRENTO,Turbovapor,TV,0.5406175115207373,2020-05-05 11:07:57.624983,67,2018-06
125369,06,SPE2,CTSAE2AG,CT SAENZ PEÑA II- AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125370,06,SPEN,CTSAENAG,CT SAENZ PEÑA - APR ENERGY,Motor Diesel,DI,0.95,2020-05-05 11:07:57.624983,67,2018-06
125371,06,SROS,CTSROSTG,CT SANTA ROSA -TURBODISEL,Motor Diesel,DI,0.9826388888888888,2020-05-05 11:07:57.624983,67,2018-06
125372,06,TAND,TERMOANG,C.T. SALTA (TERMOANDES),Ciclos Combinados,CC,0.8950645713396608,2020-05-05 11:07:57.624983,67,2018-06
125373,06,TARD,CTTARTSG,CT TARTAGAL - SOENERGY,Motor Diesel,DI,0.9981,2020-05-05 11:07:57.624983,67,2018-06
125374,06,TELL,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.5463068181818181,2020-05-05 11:07:57.624983,67,2018-06
125375,06,TERV,CTTERESG,CT TEREVINTOS - SECCO,Motor Diesel,DI,0.999875,2020-05-05 11:07:57.624983,67,2018-06
125376,06,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,Ciclos Combinados,CC,0.8659188108283054,2020-05-05 11:07:57.624983,67,2018-06
125377,06,TINO,CTTINOSG,CT TINOGASTA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125378,06,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,Ciclos Combinados,CC,0.9502937219730943,2020-05-05 11:07:57.624983,67,2018-06
125379,06,VANG,CTVANGAG,CT VILLA ANGELA - AGGREKO,Motor Diesel,DI,0.9980666666666667,2020-05-05 11:07:57.624983,67,2018-06
125380,06,VGAD,CTGVILAG,CT GRAL. VILLEGAS - AGGREKO,Motor Diesel,DI,0.8459574468085106,2020-05-05 11:07:57.624983,67,2018-06
125381,06,VGES,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.9278444444444445,2020-05-05 11:07:57.624983,67,2018-06
125382,06,VGES,CTGESELG,CT VILLA GESELL-CATLANT.,Turbina a gas,TG,0.9521625,2020-05-05 11:07:57.624983,67,2018-06
125383,06,VIAL,CTVIALAG,CT VIALE - AGGREKO,Motor Diesel,DI,0.9936,2020-05-05 11:07:57.624983,67,2018-06
125384,06,VMAR,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.7782291666666667,2020-05-05 11:07:57.624983,67,2018-06
125385,06,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,Ciclos Combinados,CC,0.9634458000702916,2020-05-05 11:07:57.624983,67,2018-06
125386,06,VTUD,CTVTUESG,CT VENADO TUERTO - SECCO,Motor Diesel,DI,0.9971354166666667,2020-05-05 11:07:57.624983,67,2018-06
125387,06,SCHA,CTSMARTG,CT SAN MARTIN Chaco,Motor Diesel,DI,0.9533333333333334,2020-05-05 11:07:57.624983,67,2018-06
125388,06,RTUR,CTRIOTUG,CT RIO TURBIO -Yac.Carbonifero,Turbovapor,TV,0.0,2020-05-05 11:07:57.624983,67,2018-06
125389,06,POSA,EMISSANG,EMSA GENERACION,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2018-06
125390,06,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,Turbina a gas,TG,0.9915676855895196,2020-05-05 11:07:57.624983,67,2018-06
125391,06,ZAPA,CTZAPPAG,CT ZAPPALORTO - APR ENERGY,Turbina a gas,TG,0.9613352898019076,2020-05-05 11:07:57.624983,67,2018-06
125392,06,SCTP,EDEABA1G,EDEA GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125393,06,RUFI,CTRUFING,CT RUFINO Sta Fe - ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125394,06,LPAZ,CTLAPAZG,CT LA PAZ Entre Rios - ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125395,06,BERI,EMISSANG,EMSA GENERACION,Motor Diesel,DI,0.9523809523809523,2020-05-05 11:07:57.624983,67,2018-06
125396,06,SVIC,CTSANVIG,CT SAN VICENTE BsAs - ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125397,06,HUMA,EJUESAYG,EMP.JUJENIA DE ENER.GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125398,06,LRIP,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125399,06,SLTA,CTSALTAG,CT SALTA - ENARSA,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125400,06,SMAR,EDECATKG,EDECAT GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125401,06,BARD,CTBQUERG,CT BARRANQUERAS Chaco,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125402,06,SMAN,CTSMNO3G,C.T.SAN MARTIN NORTE 3- ENARSA,Biogas,BIOG,0.9427450980392157,2020-05-05 11:07:57.624983,67,2018-06
125403,06,PROC,CTPROCAG,CT PRESIDENCIA ROCA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125404,06,SMIG,CTSAMING,CT SAN MIGUEL NORTE III-ENARSA,Biogas,BIOG,0.9009565217391305,2020-05-05 11:07:57.624983,67,2018-06
125405,06,SSAL,CTSSALVG,CT SAN SALVADOR E.Rios -ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125406,06,SERT,CTRTERCG,CT RIO TERCERO II - SoENERGY,Turbina a gas,TG,0.9983333333333333,2020-05-05 11:07:57.624983,67,2018-06
125407,06,VGEP,CEVIGE3G,COOP. VILLA GESELL GENERACIÓN,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2018-06
125408,06,ROCA,CTROCARG,CT ROCA SA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125409,06,SANA,EMISSANG,EMSA GENERACION,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125410,06,BAND,CTBANDEG,CT BANDERA SgoEstero - ENARSA,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2018-06
125411,06,BRA2,CTBRAG2G,CT BRAGADO 2 - GENNEIA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2018-06
125412,06,ATU2,NUCLEOEG,NUCLEOELECTRICA ARG. SA,Nuclear,NUC,0.9247097198544907,2020-05-05 11:07:57.624983,67,2018-06
125413,06,YANQ,YANQUETG,BIO ENERGÍA YANQUETRUZ S.A.,Biogas,BIOG,0.244,2020-05-05 11:07:57.624983,67,2018-06
