id,anio,mes,maquina,central,agente,agente_descripcion,tipo_maquina,fuente_generacion,tecnologia,combustible,consumo,fecha_proceso,lote_id_log,indice_tiempo
211899,2017,04,REALDI01,REAL,CTREALSG,CT REALICO - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,788.061,2020-05-05 11:07:07.467556,67,2017-04
211900,2017,04,RESCDI01,RESC,CTREMEAG,C.T.REMED.DE ESCALADA -AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,99.009,2020-05-05 11:07:07.467556,67,2017-04
211901,2017,04,ROCATG01,ROCA,CTROCARG,CT ROCA SA,TURBO GAS,Térmica,TG,GAS NATURAL,2128.496,2020-05-05 11:07:07.467556,67,2017-04
211902,2017,04,RSAUDI01,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,MOTOR DIESEL,Térmica,DI,GAS NATURAL,3814.855,2020-05-05 11:07:07.467556,67,2017-04
211903,2017,04,RTERTG01,RTER,GENCORDG,GENERADORA CORDOBA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,46.654,2020-05-05 11:07:07.467556,67,2017-04
211904,2017,04,RTERTG02,RTER,GENCORDG,GENERADORA CORDOBA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,43.959,2020-05-05 11:07:07.467556,67,2017-04
211905,2017,04,RUFIDI01,RUFI,CTRUFING,CT RUFINO Sta Fe - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,5.084,2020-05-05 11:07:07.467556,67,2017-04
211906,2017,04,SARCTG21,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,113.001,2020-05-05 11:07:07.467556,67,2017-04
211907,2017,04,SARCTG22,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,111.981,2020-05-05 11:07:07.467556,67,2017-04
211908,2017,04,SFRATG01,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,7.718,2020-05-05 11:07:07.467556,67,2017-04
211909,2017,04,SFRATG01,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS OIL,19.638,2020-05-05 11:07:07.467556,67,2017-04
211910,2017,04,SFRATG02,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,106.972,2020-05-05 11:07:07.467556,67,2017-04
211911,2017,04,SFRATG02,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS OIL,31.417,2020-05-05 11:07:07.467556,67,2017-04
211912,2017,04,SHELTG01,SHEL,SHELDSCA,SHELL CAPSA PTA. DOCK SUD,TURBO GAS,Térmica,TG,GAS NATURAL,861.652,2020-05-05 11:07:07.467556,67,2017-04
211913,2017,04,SLTODI01,SLTO,CTSATOSG,CT SALTO - SOENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,1490.287,2020-05-05 11:07:07.467556,67,2017-04
211914,2017,04,SMTUTG01,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,16663.06,2020-05-05 11:07:07.467556,67,2017-04
211915,2017,04,SMTUTG02,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,16714.476,2020-05-05 11:07:07.467556,67,2017-04
211916,2017,04,SNICTG01,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO GAS,Térmica,TG,GAS OIL,7.321,2020-05-05 11:07:07.467556,67,2017-04
211917,2017,04,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,5531.145,2020-05-05 11:07:07.467556,67,2017-04
211918,2017,04,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,2563.571,2020-05-05 11:07:07.467556,67,2017-04
211919,2017,04,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,2117.922,2020-05-05 11:07:07.467556,67,2017-04
211920,2017,04,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,423.731,2020-05-05 11:07:07.467556,67,2017-04
211921,2017,04,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,732.686,2020-05-05 11:07:07.467556,67,2017-04
211922,2017,04,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,839.594,2020-05-05 11:07:07.467556,67,2017-04
211923,2017,04,SNICTV13,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,8555.669,2020-05-05 11:07:07.467556,67,2017-04
211924,2017,04,SNICTV14,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,8545.47,2020-05-05 11:07:07.467556,67,2017-04
211925,2017,04,SNICTV15,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,87062.959,2020-05-05 11:07:07.467556,67,2017-04
211926,2017,04,SNICTV15,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,928.128,2020-05-05 11:07:07.467556,67,2017-04
211927,2017,04,SOESTG03,SOES,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,1.555,2020-05-05 11:07:07.467556,67,2017-04
211928,2017,04,SOLATG01,SOLA,SOLALB2A,SOLALBAN ENERGIA SA,TURBO GAS,Térmica,TG,GAS NATURAL,1402.943,2020-05-05 11:07:07.467556,67,2017-04
211929,2017,04,SORRTV13,SORR,CTSORREG,C.TERMICA SORRENTO,TURBO VAPOR,Térmica,TV,GAS NATURAL,5959.091,2020-05-05 11:07:07.467556,67,2017-04
211930,2017,04,SROSDI01,SROS,CTSROSTG,CT SANTA ROSA -TURBODISEL,MOTOR DIESEL,Térmica,DI,GAS OIL,203.756,2020-05-05 11:07:07.467556,67,2017-04
211931,2017,04,SVICDI01,SVIC,CTSANVIG,CT SAN VICENTE BsAs - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,78.265,2020-05-05 11:07:07.467556,67,2017-04
211932,2017,04,TABATV01,TABA,IRTABAAA,Ingenio y Ref.S.Martin Tabacal,BIOMASA,Renovable,BIOM,GAS NATURAL,3427.679,2020-05-05 11:07:07.467556,67,2017-04
211933,2017,04,TANDTG01,TAND,TERMOANG,C.T. SALTA (TERMOANDES),TURBO GAS,Térmica,CC,GAS NATURAL,26756.757,2020-05-05 11:07:07.467556,67,2017-04
211934,2017,04,TANDTG02,TAND,TERMOANG,C.T. SALTA (TERMOANDES),TURBO GAS,Térmica,CC,GAS NATURAL,27677.895,2020-05-05 11:07:07.467556,67,2017-04
211935,2017,04,TARDDI01,TARD,CTTARTSG,CT TARTAGAL - SOENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,0.141,2020-05-05 11:07:07.467556,67,2017-04
211936,2017,04,TERVDI01,TERV,CTTERESG,CT TEREVINTOS - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,221.528,2020-05-05 11:07:07.467556,67,2017-04
211937,2017,04,TIMBTG01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS NATURAL,29.923,2020-05-05 11:07:07.467556,67,2017-04
211938,2017,04,TIMBTG02,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS NATURAL,15682.844,2020-05-05 11:07:07.467556,67,2017-04
211939,2017,04,TINODI01,TINO,CTTINOSG,CT TINOGASTA - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,31.345,2020-05-05 11:07:07.467556,67,2017-04
211940,2017,04,TUCUTG01,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,27512.372,2020-05-05 11:07:07.467556,67,2017-04
211941,2017,04,TUCUTG02,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,30901.789,2020-05-05 11:07:07.467556,67,2017-04
211942,2017,04,VANGDI01,VANG,CTVANGAG,CT VILLA ANGELA - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,118.491,2020-05-05 11:07:07.467556,67,2017-04
211943,2017,04,VGADDI01,VGAD,CTGVILAG,CT GRAL. VILLEGAS - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,174.561,2020-05-05 11:07:07.467556,67,2017-04
211944,2017,04,VGESTG11,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,11.997,2020-05-05 11:07:07.467556,67,2017-04
211945,2017,04,VGESTG14,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,2.176,2020-05-05 11:07:07.467556,67,2017-04
211946,2017,04,VGESTG18,VGES,CTGESELG,CT VILLA GESELL-CATLANT.,TURBO GAS,Térmica,TG,GAS NATURAL,12585.088,2020-05-05 11:07:07.467556,67,2017-04
211947,2017,04,VIALDI01,VIAL,CTVIALAG,CT VIALE - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,4.898,2020-05-05 11:07:07.467556,67,2017-04
211948,2017,04,VMARTG01,VMAR,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,50.962,2020-05-05 11:07:07.467556,67,2017-04
211949,2017,04,VMARTG02,VMAR,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,56.199,2020-05-05 11:07:07.467556,67,2017-04
211950,2017,04,VOBLTG01,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,TURBO GAS,Térmica,TG,GAS NATURAL,21.552,2020-05-05 11:07:07.467556,67,2017-04
211951,2017,04,VOBLTG01,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,TURBO GAS,Térmica,TG,GAS OIL,20.227,2020-05-05 11:07:07.467556,67,2017-04
211952,2017,04,VOBLTG02,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,TURBO GAS,Térmica,TG,GAS OIL,18.365,2020-05-05 11:07:07.467556,67,2017-04
211953,2017,04,YPFATG01,YPFA,YPFLPEZA,YPF LOS PERALES AUTOG,TURBO GAS,Térmica,TG,GAS NATURAL,10652.467,2020-05-05 11:07:07.467556,67,2017-04
211954,2017,04,LPAZDI01,LPAZ,CTLAPAZG,CT LA PAZ Entre Rios - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,39.624,2020-05-05 11:07:07.467556,67,2017-04
211955,2017,04,SSALDI01,SSAL,CTSSALVG,CT SAN SALVADOR E.Rios -ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1.425,2020-05-05 11:07:07.467556,67,2017-04
211956,2017,04,BERIDI01,BERI,EMISSANG,EMSA GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,75.447,2020-05-05 11:07:07.467556,67,2017-04
211957,2017,04,SANADI01,SANA,EMISSANG,EMSA GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,38.078,2020-05-05 11:07:07.467556,67,2017-04
211958,2017,04,FRIATG01,FRIA,CTFRIASG,GENERACION FRIAS S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,4065.7,2020-05-05 11:07:07.467556,67,2017-04
211959,2017,04,BANDDI01,BAND,CTBANDEG,CT BANDERA SgoEstero - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,53.114,2020-05-05 11:07:07.467556,67,2017-04
211960,2017,04,PROCDI01,PROC,CTPROCAG,CT PRESIDENCIA ROCA,MOTOR DIESEL,Térmica,DI,GAS OIL,83.791,2020-05-05 11:07:07.467556,67,2017-04
211961,2017,04,SCHADI01,SCHA,CTSMARTG,CT SAN MARTIN Chaco,MOTOR DIESEL,Térmica,DI,GAS OIL,80.102,2020-05-05 11:07:07.467556,67,2017-04
211962,2017,04,COSMDI11,COSM,COSTANDG,MOTOGENERADORES COSTANERA,MOTOR DIESEL,Térmica,DI,FUEL OIL,2338.717,2020-05-05 11:07:07.467556,67,2017-04
211963,2017,04,COSMDI11,COSM,COSTANDG,MOTOGENERADORES COSTANERA,MOTOR DIESEL,Térmica,DI,GAS OIL,26.291,2020-05-05 11:07:07.467556,67,2017-04
211964,2017,04,LDLATG04,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,12317.839,2020-05-05 11:07:07.467556,67,2017-04
211965,2017,04,RCHITG03,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,TURBO GAS,Térmica,TG,GAS NATURAL,26.48,2020-05-05 11:07:07.467556,67,2017-04
211966,2017,04,HUEMDI01,HUEM,SINOHUZA,SINOPEC Arg. - El Huemul,MOTOR DIESEL,Térmica,DI,GAS NATURAL,1298.086,2020-05-05 11:07:07.467556,67,2017-04
211967,2017,04,MESEDI01,MESE,SINOMEZA,SINOPEC Arg. - Meseta Espinosa,MOTOR DIESEL,Térmica,DI,GAS NATURAL,642.52,2020-05-05 11:07:07.467556,67,2017-04
211968,2017,04,CHEPDI01,CHEP,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,30.764,2020-05-05 11:07:07.467556,67,2017-04
211969,2017,04,PZUEDI01,PZUE,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,30.226,2020-05-05 11:07:07.467556,67,2017-04
211970,2017,04,TELLDI01,TELL,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,93.798,2020-05-05 11:07:07.467556,67,2017-04
211971,2017,04,OLPADI01,OLPA,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,19.846,2020-05-05 11:07:07.467556,67,2017-04
211972,2017,04,RCUATG01,RCUA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,0.024,2020-05-05 11:07:07.467556,67,2017-04
211973,2017,04,LRIOTG24,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,Térmica,TG,GAS NATURAL,51.273,2020-05-05 11:07:07.467556,67,2017-04
211974,2017,04,BRAGTG03,BRA2,CTBRAG2G,CT BRAGADO 2 - GENNEIA,TURBO GAS,Térmica,TG,GAS NATURAL,3211.993,2020-05-05 11:07:07.467556,67,2017-04
211975,2017,04,BRAGTG04,BRA2,CTBRAG2G,CT BRAGADO 2 - GENNEIA,TURBO GAS,Térmica,TG,GAS NATURAL,3220.834,2020-05-05 11:07:07.467556,67,2017-04
211976,2017,04,MDPATG23,MDP2,CT9JULIG,CT 9 de JULIO C Cost ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,5383.337,2020-05-05 11:07:07.467556,67,2017-04
211977,2017,04,MDPATG23,MDP2,CT9JULIG,CT 9 de JULIO C Cost ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,6.21,2020-05-05 11:07:07.467556,67,2017-04
211978,2017,04,MDPATG24,MDP2,CT9JULIG,CT 9 de JULIO C Cost ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,2558.965,2020-05-05 11:07:07.467556,67,2017-04
211979,2017,04,MDPATG24,MDP2,CT9JULIG,CT 9 de JULIO C Cost ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,112.463,2020-05-05 11:07:07.467556,67,2017-04
211980,2017,04,BRAGTG05,BRA3,CTBRAG3G,CT BRAGADO 3 - GENNEIA,TURBO GAS,Térmica,TG,GAS NATURAL,142.482,2020-05-05 11:07:07.467556,67,2017-04
211981,2017,04,BRAGTG05,BRA3,CTBRAG3G,CT BRAGADO 3 - GENNEIA,TURBO GAS,Térmica,TG,GAS OIL,47.276,2020-05-05 11:07:07.467556,67,2017-04
211982,2017,04,BRAGTG06,BRA3,CTBRAG3G,CT BRAGADO 3 - GENNEIA,TURBO GAS,Térmica,TG,GAS NATURAL,84.394,2020-05-05 11:07:07.467556,67,2017-04
211983,2017,04,BRAGTG06,BRA3,CTBRAG3G,CT BRAGADO 3 - GENNEIA,TURBO GAS,Térmica,TG,GAS OIL,78.717,2020-05-05 11:07:07.467556,67,2017-04
211984,2017,04,SERTTG01,SERT,CTRTERCG,CT RIO TERCERO II - SoENERGY,TURBO GAS,Térmica,TG,GAS OIL,470.743,2020-05-05 11:07:07.467556,67,2017-04
211985,2017,04,SAL2TG01,SAL2,CTSALT2G,CT SALTO 2 - SoENERGY,TURBO GAS,Térmica,TG,GAS OIL,141.455,2020-05-05 11:07:07.467556,67,2017-04
211986,2017,05,ABRODI01,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,MOTOR DIESEL,Térmica,DI,GAS OIL,30.714,2020-05-05 11:07:07.467556,67,2017-05
211987,2017,05,ACAJTG01,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,TURBO GAS,Térmica,CC,GAS NATURAL,12742.36,2020-05-05 11:07:07.467556,67,2017-05
211988,2017,05,ACAJTG02,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,TURBO GAS,Térmica,CC,GAS NATURAL,12650.056,2020-05-05 11:07:07.467556,67,2017-05
211989,2017,05,ACAJTG04,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,TURBO GAS,Térmica,CC,GAS NATURAL,12904.564,2020-05-05 11:07:07.467556,67,2017-05
211990,2017,05,ACAJTG05,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,TURBO GAS,Térmica,CC,GAS NATURAL,11498.58,2020-05-05 11:07:07.467556,67,2017-05
211991,2017,05,ACAJTG06,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,TURBO GAS,Térmica,CC,GAS NATURAL,34663.867,2020-05-05 11:07:07.467556,67,2017-05
211992,2017,05,AESPTG01,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,Térmica,CC,GAS NATURAL,50734.239,2020-05-05 11:07:07.467556,67,2017-05
211993,2017,05,AESPTG01,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,Térmica,CC,GAS OIL,548.258,2020-05-05 11:07:07.467556,67,2017-05
211994,2017,05,AESPTG02,AESP,CTAESPAG,C.T. AES PARANA,TURBO GAS,Térmica,CC,GAS NATURAL,51379.755,2020-05-05 11:07:07.467556,67,2017-05
211995,2017,05,ALEMDI01,ALEM,CTALEMAG,CT ALEM - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,1130.008,2020-05-05 11:07:07.467556,67,2017-05
211996,2017,05,ALOMDI01,ALOM,YPFLOMQA,CENTRAL TÉRMICA LOMITA AUTOG.,MOTOR DIESEL,Térmica,DI,GAS NATURAL,2371.221,2020-05-05 11:07:07.467556,67,2017-05
211997,2017,05,ALUMDI01,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,2.847,2020-05-05 11:07:07.467556,67,2017-05
211998,2017,05,APARTV01,APAR,SIDESN1A,SIDERAR PTA. IND. SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,493.27,2020-05-05 11:07:07.467556,67,2017-05
211999,2017,05,ARGETG01,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),TURBO GAS,Térmica,TG,GAS NATURAL,23882.592,2020-05-05 11:07:07.467556,67,2017-05
212000,2017,05,ARISDI01,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,254.355,2020-05-05 11:07:07.467556,67,2017-05
212001,2017,05,ARMATG01,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,130.661,2020-05-05 11:07:07.467556,67,2017-05
212002,2017,05,ARMATG01,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,10.743,2020-05-05 11:07:07.467556,67,2017-05
212003,2017,05,ARMATG02,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,115.2,2020-05-05 11:07:07.467556,67,2017-05
212004,2017,05,ARMATG02,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,7.369,2020-05-05 11:07:07.467556,67,2017-05
212005,2017,05,ARMATG03,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,2252.307,2020-05-05 11:07:07.467556,67,2017-05
212006,2017,05,ARMATG03,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,65.671,2020-05-05 11:07:07.467556,67,2017-05
212007,2017,05,ARREDI01,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,563.082,2020-05-05 11:07:07.467556,67,2017-05
212008,2017,05,AVALTG22,AVAL,CTALVALG,C.TERMICA ALTO VALLE,TURBO GAS,Térmica,CC,GAS NATURAL,6202.241,2020-05-05 11:07:07.467556,67,2017-05
212009,2017,05,AVALTG23,AVAL,CTALVALG,C.TERMICA ALTO VALLE,TURBO GAS,Térmica,CC,GAS NATURAL,5521.129,2020-05-05 11:07:07.467556,67,2017-05
212010,2017,05,BBLATV29,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,Térmica,TV,FUEL OIL,4941.479,2020-05-05 11:07:07.467556,67,2017-05
212011,2017,05,BBLATV29,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,Térmica,TV,GAS NATURAL,28292.752,2020-05-05 11:07:07.467556,67,2017-05
212012,2017,05,BBLATV30,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,Térmica,TV,FUEL OIL,1967.465,2020-05-05 11:07:07.467556,67,2017-05
212013,2017,05,BBLATV30,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,TURBO VAPOR,Térmica,TV,GAS NATURAL,20980.477,2020-05-05 11:07:07.467556,67,2017-05
212014,2017,05,BLOPTG01,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,TURBO GAS,Térmica,TG,GAS NATURAL,23763.433,2020-05-05 11:07:07.467556,67,2017-05
212015,2017,05,BLOPTG01,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,TURBO GAS,Térmica,TG,GAS OIL,1393.023,2020-05-05 11:07:07.467556,67,2017-05
212016,2017,05,BRAGTG01,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,752.881,2020-05-05 11:07:07.467556,67,2017-05
212017,2017,05,BRAGTG01,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,14.548,2020-05-05 11:07:07.467556,67,2017-05
212018,2017,05,BRAGTG02,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,723.639,2020-05-05 11:07:07.467556,67,2017-05
212019,2017,05,BROWTG01,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,TURBO GAS,Térmica,TG,GAS NATURAL,27366.504,2020-05-05 11:07:07.467556,67,2017-05
212020,2017,05,BROWTG01,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,TURBO GAS,Térmica,TG,GAS OIL,2149.54,2020-05-05 11:07:07.467556,67,2017-05
212021,2017,05,BROWTG02,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,TURBO GAS,Térmica,TG,GAS NATURAL,28178.311,2020-05-05 11:07:07.467556,67,2017-05
212022,2017,05,BROWTG02,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,TURBO GAS,Térmica,TG,GAS OIL,2152.308,2020-05-05 11:07:07.467556,67,2017-05
212023,2017,05,BSASTG01,BSAS,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,Térmica,CC,GAS NATURAL,37084.99,2020-05-05 11:07:07.467556,67,2017-05
212024,2017,05,BSASTG01,BSAS,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,Térmica,CC,GAS OIL,1964.052,2020-05-05 11:07:07.467556,67,2017-05
212025,2017,05,BVILDI01,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,1273.31,2020-05-05 11:07:07.467556,67,2017-05
212026,2017,05,CARLDI01,CARL,EPECORDG,EPEC GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,8.537,2020-05-05 11:07:07.467556,67,2017-05
212027,2017,05,CASTDI01,CAST,CTCASTAG,CT CASTELLI - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,756.114,2020-05-05 11:07:07.467556,67,2017-05
212028,2017,05,CATADI01,CATA,EDECATKG,EDECAT GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,0.642,2020-05-05 11:07:07.467556,67,2017-05
212029,2017,05,CATDDI01,CATD,CTCATASG,CT CATAMARCA - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,68.503,2020-05-05 11:07:07.467556,67,2017-05
212030,2017,05,CEPUTG11,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO GAS,Térmica,CC,GAS NATURAL,45030.05,2020-05-05 11:07:07.467556,67,2017-05
212031,2017,05,CEPUTG11,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO GAS,Térmica,CC,GAS OIL,689.645,2020-05-05 11:07:07.467556,67,2017-05
212032,2017,05,CEPUTG12,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO GAS,Térmica,CC,GAS NATURAL,43446.631,2020-05-05 11:07:07.467556,67,2017-05
212033,2017,05,CEPUTG12,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO GAS,Térmica,CC,GAS OIL,3321.094,2020-05-05 11:07:07.467556,67,2017-05
212034,2017,05,CHLEDI01,CHLE,CTCHILSG,CT CHILECITO - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,21.339,2020-05-05 11:07:07.467556,67,2017-05
212035,2017,05,CIPODI01,CIPO,CTCIPOAG,CT CIPOLLETI - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,188.184,2020-05-05 11:07:07.467556,67,2017-05
212036,2017,05,COLBDI01,COLB,CTCOLBUG,CT COLON BS.AS - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,1077.446,2020-05-05 11:07:07.467556,67,2017-05
212037,2017,05,COSTTG08,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,Térmica,CC,GAS NATURAL,51370.584,2020-05-05 11:07:07.467556,67,2017-05
212038,2017,05,COSTTG09,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO GAS,Térmica,CC,GAS NATURAL,50219.494,2020-05-05 11:07:07.467556,67,2017-05
212039,2017,05,COSTTV02,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,64.595,2020-05-05 11:07:07.467556,67,2017-05
212040,2017,05,COSTTV03,COST,CCOSTANG,ENDESA COSTANERA SA,TURBO VAPOR,Térmica,TV,FUEL OIL,1347.396,2020-05-05 11:07:07.467556,67,2017-05
